date,payems,gdpc1,cpiaucsl,dgorder,hsn1f,rsafs,unrate,houst,indpro,dspic96,boptexp,boptimp,whlslrimsa,ttlcons,ir,cpilfesl,pcepilfe,pcepi,permit,tcu,businv,ulcnfb,iq,a261rx1q020sbea
1959-08-01,53336,NA,29.18,NA,NA,NA,5.2,1430,22.2846,2227.9,NA,NA,NA,NA,NA,30.2,16.899,16.212,NA,NA,NA,NA,NA,NA
1959-07-01,53804,NA,29.15,NA,NA,NA,5.1,1547,23.066,2241,NA,NA,NA,NA,NA,30.2,16.871,16.189,NA,NA,NA,NA,NA,NA
1959-06-01,53681,3194.429,29.11,NA,NA,NA,5,1503,23.6319,2244.6,NA,NA,NA,NA,NA,30.2,16.832,16.155,NA,NA,NA,21.84,NA,3208.047
1959-05-01,53550,NA,29.04,NA,NA,NA,5.1,1498,23.605,2237.1,NA,NA,NA,NA,NA,30.1,16.783,16.109,NA,NA,NA,NA,NA,NA
1959-04-01,53321,NA,28.98,NA,NA,NA,5.2,1590,23.2547,2225,NA,NA,NA,NA,NA,30,16.762,16.1,NA,NA,NA,NA,NA,NA
1959-03-01,53014,3123.978,28.97,NA,NA,NA,5.6,1620,22.7696,2210.7,NA,NA,NA,NA,NA,30,16.719,16.068,NA,NA,NA,21.866,NA,3122.864
1959-02-01,52688,NA,29,NA,NA,NA,5.9,1667,22.4463,2198.1,NA,NA,NA,NA,NA,29.9,16.701,16.057,NA,NA,NA,NA,NA,NA
1959-01-01,52478,NA,29.01,NA,NA,NA,6,1657,22.0151,2191.5,NA,NA,NA,NA,NA,29.9,16.688,16.042,NA,NA,NA,NA,NA,NA
1958-12-01,52085,3065.141,28.97,NA,NA,NA,6.2,NA,21.6918,NA,NA,NA,NA,NA,NA,29.9,NA,NA,NA,NA,NA,21.679,NA,3058.325
1958-11-01,51944,NA,28.95,NA,NA,NA,6.2,NA,21.6649,NA,NA,NA,NA,NA,NA,29.8,NA,NA,NA,NA,NA,NA,NA,NA
1958-10-01,51485,NA,28.91,NA,NA,NA,6.7,NA,21.0451,NA,NA,NA,NA,NA,NA,29.7,NA,NA,NA,NA,NA,NA,NA,NA
1958-09-01,51506,2995.112,28.91,NA,NA,NA,7.1,NA,20.8026,NA,NA,NA,NA,NA,NA,29.7,NA,NA,NA,NA,NA,21.957,NA,2988.806
1958-08-01,51233,NA,28.94,NA,NA,NA,7.4,NA,20.6139,NA,NA,NA,NA,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA
1958-07-01,51039,NA,28.89,NA,NA,NA,7.5,NA,20.2097,NA,NA,NA,NA,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA
1958-06-01,50914,2927.395,28.91,NA,NA,NA,7.3,NA,19.9133,NA,NA,NA,NA,NA,NA,29.6,NA,NA,NA,NA,NA,21.863,NA,2920.767
1958-05-01,50914,NA,28.94,NA,NA,NA,7.4,NA,19.4013,NA,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA
1958-04-01,51027,NA,28.94,NA,NA,NA,7.4,NA,19.2127,NA,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA
1958-03-01,51299,2908.281,28.87,NA,NA,NA,6.7,NA,19.5361,NA,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,22.083,NA,2912.058
1958-02-01,51576,NA,28.7,NA,NA,NA,6.4,NA,19.7786,NA,NA,NA,NA,NA,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA
1958-01-01,52076,NA,28.64,NA,NA,NA,5.8,NA,20.2097,NA,NA,NA,NA,NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA
1957-12-01,52384,2985.775,28.47,NA,NA,NA,5.2,NA,20.587,NA,NA,NA,NA,NA,NA,29.3,NA,NA,NA,NA,NA,21.779,NA,2978.458
1957-11-01,52558,NA,28.41,NA,NA,NA,5.1,NA,20.9912,NA,NA,NA,NA,NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA
1957-10-01,52763,NA,28.32,NA,NA,NA,4.5,NA,21.5032,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA
1957-09-01,52934,3016.979,28.32,NA,NA,NA,4.4,NA,21.8265,NA,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,NA,21.563,NA,3012.858
1957-08-01,53128,NA,28.28,NA,NA,NA,4.1,NA,22.0152,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA
1957-07-01,53123,NA,28.19,NA,NA,NA,4.2,NA,22.0151,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA
1957-06-01,53067,2987.699,28.11,NA,NA,NA,4.3,NA,21.8804,NA,NA,NA,NA,NA,NA,28.9,NA,NA,NA,NA,NA,21.581,NA,2999.968
1957-05-01,53150,NA,28,NA,NA,NA,4.1,NA,21.8265,NA,NA,NA,NA,NA,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA
1957-04-01,53238,NA,27.93,NA,NA,NA,3.9,NA,21.9074,NA,NA,NA,NA,NA,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA
1957-03-01,53156,2994.259,27.86,NA,NA,NA,3.7,NA,22.2038,NA,NA,NA,NA,NA,NA,28.7,NA,NA,NA,NA,NA,21.282,NA,3002.53
1957-02-01,53097,NA,27.8,NA,NA,NA,3.9,NA,22.2307,NA,NA,NA,NA,NA,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA
1957-01-01,52887,NA,27.67,NA,NA,NA,4.2,NA,22.0151,NA,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA
1956-12-01,52929,2975.209,27.63,NA,NA,NA,4.2,NA,22.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.223,NA,2995.187
1956-11-01,52821,NA,27.51,NA,NA,NA,4.3,NA,21.7726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-10-01,52777,NA,27.51,NA,NA,NA,3.9,NA,21.9613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-09-01,52604,2927.034,27.35,NA,NA,NA,3.9,NA,21.7726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.094,NA,2943.78
1956-08-01,52631,NA,27.31,NA,NA,NA,4.1,NA,21.2876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-07-01,51955,NA,27.29,NA,NA,NA,4.4,NA,20.4522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-06-01,52586,2929.666,27.15,NA,NA,NA,4.3,NA,21.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.771,NA,2940.614
1956-05-01,52506,NA,27.03,NA,NA,NA,4.3,NA,21.2876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-04-01,52375,NA,26.93,NA,NA,NA,4,NA,21.4762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-03-01,52294,2905.656,26.89,NA,NA,NA,4.2,NA,21.3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.479,NA,2910.857
1956-02-01,52167,NA,26.86,NA,NA,NA,3.9,NA,21.3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-01-01,51975,NA,26.83,NA,NA,NA,4,NA,21.5032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-12-01,51805,2916.985,26.87,NA,NA,NA,4.2,NA,21.3684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.923,NA,2908.155
1955-11-01,51592,NA,26.88,NA,NA,NA,4.2,NA,21.2876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-10-01,51429,NA,26.82,NA,NA,NA,4.3,NA,21.2337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-09-01,51266,2899.578,26.85,NA,NA,NA,4.1,NA,20.8834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.673,NA,2886.134
1955-08-01,51111,NA,26.72,NA,NA,NA,4.2,NA,20.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-07-01,50987,NA,26.76,NA,NA,NA,4,NA,20.7756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-06-01,50790,2860.942,26.71,NA,NA,NA,4.2,NA,20.6139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,NA,2848.763
1955-05-01,50512,NA,26.77,NA,NA,NA,4.3,NA,20.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-04-01,50248,NA,26.79,NA,NA,NA,4.7,NA,20.2636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-03-01,49962,2815.134,26.79,NA,NA,NA,4.6,NA,20.0211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.306,NA,2791.761
1955-02-01,49644,NA,26.82,NA,NA,NA,4.7,NA,19.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-01-01,49496,NA,26.77,NA,NA,NA,4.9,NA,19.3205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-12-01,49331,2736.96,26.77,NA,NA,NA,5,NA,18.8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.55,NA,2717.188
1954-11-01,49180,NA,26.78,NA,NA,NA,5.3,NA,18.6469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-10-01,48942,NA,26.72,NA,NA,NA,5.7,NA,18.3505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-09-01,48886,2684.434,26.81,NA,NA,NA,6.1,NA,18.1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.578,NA,2660.775
1954-08-01,48826,NA,26.85,NA,NA,NA,6,NA,18.1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-07-01,48835,NA,26.86,NA,NA,NA,5.8,NA,18.1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-06-01,48895,2654.456,26.94,NA,NA,NA,5.6,NA,18.1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.774,NA,2637.112
1954-05-01,48965,NA,26.93,NA,NA,NA,5.9,NA,18.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-04-01,49179,NA,26.86,NA,NA,NA,5.9,NA,17.9462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-03-01,49157,2651.566,26.93,NA,NA,NA,5.7,NA,18.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.89,NA,2632.372
1954-02-01,49382,NA,26.99,NA,NA,NA,5.2,NA,18.1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-01-01,49469,NA,26.94,NA,NA,NA,4.9,NA,18.1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-12-01,49703,2664.302,26.87,NA,NA,NA,4.5,NA,18.2427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.765,NA,2626.719
1953-11-01,49908,NA,26.85,NA,NA,NA,3.5,NA,18.7008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-10-01,50240,NA,26.95,NA,NA,NA,3.1,NA,19.1588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-09-01,50368,2705.258,26.89,NA,NA,NA,2.9,NA,19.3205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.505,NA,2680.569
1953-08-01,50489,NA,26.85,NA,NA,NA,2.7,NA,19.7247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-07-01,50536,NA,26.79,NA,NA,NA,2.6,NA,19.8325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-06-01,50519,2720.566,26.77,NA,NA,NA,2.5,NA,19.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.382,NA,2698.114
1953-05-01,50490,NA,26.7,NA,NA,NA,2.5,NA,19.6708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-04-01,50435,NA,26.69,NA,NA,NA,2.7,NA,19.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-03-01,50473,2699.699,26.63,NA,NA,NA,2.6,NA,19.4822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.202,NA,2679.47
1953-02-01,50339,NA,26.59,NA,NA,NA,2.6,NA,19.3205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-01-01,50144,NA,26.64,NA,NA,NA,2.9,NA,19.2127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-12-01,50166,2650.431,26.71,NA,NA,NA,2.7,NA,19.1588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.148,NA,2632.745
1952-11-01,49816,NA,26.69,NA,NA,NA,2.8,NA,19.0511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-10-01,49597,NA,26.69,NA,NA,NA,3,NA,18.6738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-09-01,49320,2566.153,26.63,NA,NA,NA,3.1,NA,18.4852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.072,NA,2554.264
1952-08-01,48924,NA,26.69,NA,NA,NA,3.4,NA,17.8385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-07-01,48143,NA,26.68,NA,NA,NA,3.2,NA,16.7606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-06-01,48282,2547.762,26.53,NA,NA,NA,3,NA,17.0301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.745,NA,2530.642
1952-05-01,48642,NA,26.47,NA,NA,NA,3,NA,17.1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-04-01,48620,NA,26.46,NA,NA,NA,2.9,NA,17.3534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-03-01,48504,2542.286,26.39,NA,NA,NA,2.9,NA,17.5151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.569,NA,2515.668
1952-02-01,48522,NA,26.41,NA,NA,NA,3.1,NA,17.4612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-01-01,48296,NA,26.45,NA,NA,NA,3.2,NA,17.3534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-12-01,48314,2515.408,26.47,NA,NA,NA,3.1,NA,17.1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.468,NA,2499.127
1951-11-01,48147,NA,26.32,NA,NA,NA,3.5,NA,17.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-10-01,48006,NA,26.16,NA,NA,NA,3.5,NA,16.9223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-09-01,47954,2509.88,26.03,NA,NA,NA,3.3,NA,16.9492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.176,NA,2477.294
1951-08-01,48012,NA,25.86,NA,NA,NA,3.1,NA,16.8415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-07-01,48061,NA,25.91,NA,NA,NA,3.1,NA,17.0031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-06-01,48064,2459.196,25.93,NA,NA,NA,3.2,NA,17.2726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.375,NA,2434.614
1951-05-01,47952,NA,25.99,NA,NA,NA,3,NA,17.3534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-04-01,47861,NA,25.92,NA,NA,NA,3.1,NA,17.4073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-03-01,47873,2417.311,25.88,NA,NA,NA,3.4,NA,17.3804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.921,NA,2392.38
1951-02-01,47577,NA,25.83,NA,NA,NA,3.4,NA,17.2995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-01-01,47288,NA,25.38,NA,NA,NA,3.7,NA,17.1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-12-01,46861,2384.92,24.98,NA,NA,NA,4.3,NA,17.1379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.522,NA,2380.081
1950-11-01,46776,NA,24.6,NA,NA,NA,4.2,NA,16.8415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-10-01,46706,NA,24.5,NA,NA,NA,4.2,NA,16.8684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-09-01,46438,2340.112,24.34,NA,NA,NA,4.4,NA,16.7606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.124,NA,2335.324
1950-08-01,46192,NA,24.2,NA,NA,NA,4.5,NA,16.8684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-07-01,45454,NA,24.07,NA,NA,NA,5,NA,16.3564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-06-01,45083,2253.045,23.88,NA,NA,NA,5.4,NA,15.8444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.154,NA,2249.556
1950-05-01,44718,NA,23.77,NA,NA,NA,5.5,NA,15.3863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-04-01,44382,NA,23.65,NA,NA,NA,5.8,NA,15.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-03-01,43954,2186.365,23.64,NA,NA,NA,6.3,NA,14.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.995,NA,2160.503
1950-02-01,43297,NA,23.61,NA,NA,NA,6.4,NA,14.0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950-01-01,43526,NA,23.51,NA,NA,NA,6.5,NA,14.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-12-01,43522,2103.688,23.61,NA,NA,NA,6.6,NA,13.7965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.134,NA,2077.303
1949-11-01,43242,NA,23.7,NA,NA,NA,6.4,NA,13.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-10-01,42942,NA,23.67,NA,NA,NA,7.9,NA,13.2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-09-01,43780,2121.493,23.75,NA,NA,NA,6.6,NA,13.7157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.094,NA,2105.751
1949-08-01,43624,NA,23.7,NA,NA,NA,6.8,NA,13.5809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-07-01,43531,NA,23.7,NA,NA,NA,6.7,NA,13.4462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-06-01,43739,2099.814,23.92,NA,NA,NA,6.2,NA,13.4732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.46,NA,2094.488
1949-05-01,43984,NA,23.91,NA,NA,NA,6.1,NA,13.5001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-04-01,44236,NA,23.92,NA,NA,NA,5.3,NA,13.6887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-03-01,44240,2107.001,23.91,NA,NA,NA,5,NA,13.7696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.606,NA,2100.469
1949-02-01,44497,NA,23.91,NA,NA,NA,4.7,NA,14.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949-01-01,44668,NA,24.01,NA,NA,NA,4.3,NA,14.1738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-12-01,45032,2136.44,24.05,NA,NA,NA,4,NA,14.3085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.68,NA,2142.972
1948-11-01,45192,NA,24.16,NA,NA,NA,3.8,NA,14.4432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-10-01,45245,NA,24.31,NA,NA,NA,3.7,NA,14.6319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-09-01,45294,2134.056,24.36,NA,NA,NA,3.8,NA,14.5241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.584,NA,2132.098
1948-08-01,45178,NA,24.43,NA,NA,NA,3.9,NA,14.6318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-07-01,45160,NA,24.4,NA,NA,NA,3.6,NA,14.6857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-06-01,45034,2121.899,24.15,NA,NA,NA,3.6,NA,14.6857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.248,NA,2130.367
1948-05-01,44796,NA,24.01,NA,NA,NA,3.5,NA,14.4971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-04-01,44379,NA,23.82,NA,NA,NA,3.9,NA,14.2546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-03-01,44683,2087.442,23.5,NA,NA,NA,4,NA,14.2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.976,NA,2082.178
1948-02-01,44533,NA,23.67,NA,NA,NA,3.8,NA,14.3893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948-01-01,44679,NA,23.68,NA,NA,NA,3.4,NA,14.3624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-12-01,44581,2056.508,23.41,NA,NA,NA,NA,NA,14.2815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.659,NA,2027.823
1947-11-01,44484,NA,23.06,NA,NA,NA,NA,NA,14.2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-10-01,44411,NA,22.91,NA,NA,NA,NA,NA,14.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-09-01,44203,2024.834,22.84,NA,NA,NA,NA,NA,13.9043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.96,NA,2008.558
1947-08-01,43960,NA,22.4,NA,NA,NA,NA,NA,13.7965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-07-01,43743,NA,22.23,NA,NA,NA,NA,NA,13.7157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-06-01,43810,2029.024,22.08,NA,NA,NA,NA,NA,13.7965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.965,NA,2006.266
1947-05-01,43638,NA,21.95,NA,NA,NA,NA,NA,13.7965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-04-01,43499,NA,22,NA,NA,NA,NA,NA,13.7426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-03-01,43607,2034.45,22,NA,NA,NA,NA,NA,13.8504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.968,NA,2008.749
1947-02-01,43557,NA,21.62,NA,NA,NA,NA,NA,13.7696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947-01-01,43535,NA,21.48,NA,NA,NA,NA,NA,13.6887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
